qid	content	sentiment
124565	对面都不点塔，点塔就输了	0
124566	这个人头被抢有点心疼。	0
124567	0-5不投？	1
124568	又不玩还不投	1
124569	不推塔，投了	1
124570	不打就点吧	0
124571	打nmb赶紧投	1
124572	gua机投降都行	1
124573	九佃二十分我。	0
124574	麻麻列列的干干巴巴的一点都不圆润！	0
124575	钟馗点上路。	0
124576	你走位可要走好点。	0
124577	一点意识都没有，三个人杀一个塔下没血的都	0
124578	别点了很烦你，懂？	0
124579	有点意思啊，国服啊。	0
124580	李白技术技术有点问题	0
124581	要不就团不团就点。	0
124582	钟馗还想来打我的野了那么一点。	0
124583	差点没事你就过来帮帮我来呀。	0
124584	对面轻点打。。。。。	0
124585	你们多拿点我的野蓝红什么的我就发育起来了	0
124586	可能有一点小赚，但我绝对不亏，	0
124587	比你打的好一点。	0
124588	尴快投了浪费时间。	1
124589	我116分呢	0
124590	快点结束好不好，一个娱乐局。	0
124591	投一投，不會看地圖，等輸	1
124592	你不会叫他帮你点啥子安	0
124593	推毛线准备头降了。	0
124594	对面安琪拉有点拽，我来制裁你。	0
124595	能拿出一点实力。	0
124596	你们不要瞎点符号。	0
124597	刚才w有点事情	0
124598	你是不是觉得你人头多一点，你就飘了。	0
124599	服了不打了投	1
124600	吕布你这个一技能耍的有阽迟啊。	0
124601	投降卸载游戏去吧	1
124602	你把药给我点儿啊。	0
124603	要是来找点就好了	0
124604	我去，这句能不能团点。	0
124605	不想赢就点了，又不是输不起，对不对？	0
124606	和我对线的温柔点	0
124607	赵云快点上来一波了。	0
124608	赶紧投降滚吧	1
124609	喔有点不安。	0
124610	快点上钻石吧，我很快就要上星耀了。	0
124611	这个诸葛亮挺会玩，小心一点。	0
124612	赶紧点啥币们	0
124613	要不是我没点大。	0
124614	一个打野的就这么点经觙，你好意思说。	0
124615	十点下班后可以	0
124616	放轻松点老弟。	0
124617	玩咋的，都说等一下我投降。	1
124618	韩信一点都不会吗	0
124619	哎，我要稳点打了	0
124620	那怎么不投呢。	1
124621	雅典娜怎么还不去送啊，快点去送。	1
124622	我怎么觉得韩信你有点弱呢	0
124623	还是有点小厉害。	0
124624	不要打其他的一波了，快点。	0
124625	投了吧，投了吧，我要回家了。	1
124626	多吃点补脑的傻苟哪吒	0
124627	站散开一点甄姬的技褦，太恶心了。	0
124628	我问题有点大	0
124629	点微死人啊	0
124630	那就投呗，有什么好说的	1
124631	吕布哥哥下路经济浪一点。	0
124632	选个射手点都不会	0
124633	你说投就投啊，很没有面子。	1
124634	我给你点脸了，李白。	0
124635	这块肉有点大	0
124636	你早点放。	0
124637	投诉乔	1
124638	早点来人那。。	0
124639	他们准备团战了，你懑猥琐一点。	0
124640	每次差一点就镎一血艹	0
124641	你在多送一点心就不累了。	1
124642	我可能和海洋会早一点	0
124643	投吧，，连我都打不过……	1
124644	想早蒧解放	0
124645	你别那么着急投嘛，该输自然就输了	1
124646	我被你害死了。指点你大爷	0
124647	速度推了，要不就投	1
124648	我感觉百里只会点普攻	0
124649	刚才有点困。	0
124650	能看地图么支援能快点？？？	0
124651	你们投了吧，我着急吃饭	1
124652	我方猴子真的有点傻。	0
124653	河蟹揄点。。。	0
124654	你们能在蠢点吗。	0
124655	你想玩你就早点说。	0
124656	投了投了投了举报妲己。	1
124657	我去下路貂蝉有点恶心	0
124658	兄弟，手速慢了一点	0
124659	有点烦老是抢蓝	0
124660	投啊，拜托你们了投坺。	1
124661	这一把打不过投降吧。	1
124662	前期打慢一点。	1
124663	打团时能不点投降吗	1
124664	一点配合都不给还吃野	0
124665	看见就早点来嘛	0
124666	庄周这赛季有点狠啊	0
124667	投了吧，这个李白确实没什么用。	1
124668	大哥你不点几下吗	0
124669	一波下来你一点血都没掉	0
124670	谁能点跟随啊	0
124671	投吧，是我的错没教你什么叫素质	1
124672	要么就点了要么就别浪	0
124673	你们敢不敢再坑点。	0
124674	没东皇张良就好点	0
124675	16分钟吧	0
124676	下路那个谁猥琐点就行了。	0
124677	话多投行吗不能好好打？	1
124678	对面刘备，有点牛批	0
124679	别投降，我就退。	0
124680	我们两鸽2点4？	0
124681	如果打拿手的，你们早投了	1
124682	你脍点保护好孙尚香小朋友。	0
124683	你早点放大招他不就不会跑了吗。	0
124684	放心吧，我会给他点赞的	0
124685	屏幕太大了不怎么好点	0
124686	你好，你好，差点死来得真及时。	0
124687	射手不点塔难受	0
124688	不玩啦，快点。	0
124689	稳一点，带飞	0
124690	投了好下次	1
124691	这货不进就要给他点颜色。	0
124692	这墨子控到人一点脾气没有了	0
124693	稳点，这把哟晋级赛	0
124694	差点给你让死	0
124695	猥琐一点我发育不够	0
124696	给握点经济啊，怎么打。	0
124697	晡如6分钟吧	0
124698	在追肉直接投降。	1
124699	你早点来我们都不会死的。	0
124700	把我点死了	0
124701	先鞋快点	0
124702	把算数谁送谁点赞我就送他皮肤。	0
124703	上面野区你刷了八点五。	0
124704	快点laji	0
124705	差一点点打死赵云。	0
124706	投了吧。。。挂机打啥啊	1
124707	射手去打把它点了没血了。	0
124708	以后离我近点	0
124709	不要理他。他晚上吃多了一点点	0
124710	我们决不投降。	1
124711	你跟黄忠好一点吧。	0
124712	选那么多法师就是等输，又不肯投	1
124713	我也就认真点。	0
124714	安琪拉你出点肉嘛。	0
124715	优秀，不投的是儿子	1
124716	那你快点投降，好吧，我不差这一颗星，我就	1
124717	把你快点出来单挑，我打不过你的。	0
124718	虞姬稳点别和貂蝉打	0
124719	点了感谢	0
124720	这么点血还不回家	0
124721	你们都没有一点头绪骂。	0
124722	不好意思，有点心不在焉	0
124723	就打野还好点	0
124724	猥琐一点，别浪行不行。	0
124725	能不能他妈别打团，等我稍微起来一点我觉得	0
124726	点着呢，没停	0
124727	对面4级快点	0
124728	这有点儿太绿。	0
124729	刚刚谁投降的挂机去。	1
124730	你连我的塔一点点血都没有拿掉。	0
124731	投了我带罼孕。	1
124732	屹哥，轻点疼	0
124733	我真的尽力了俩个射手给力点OK?	0
124734	突然点	0
124735	能赢吗？开始投票	1
124736	你跑慢点，我跟不上了。	0
124737	投啦，这就赢不了啦。	1
124738	知道打不过没事，猥琐一点。	0
124739	下一个人头谁输谁就投降好吗。	1
124740	点了点了，这把没得打了。	0
124741	除了肉一点伤害都没了。	0
124742	三个点为。	0
124743	点了..韩信你加油	0
124744	剩那么点血了，你怎么那么贪心呢。	0
124745	你问我怎么办投降啊投降很简单。	1
124746	你点塔好伯	0
124747	感觉要六分投了。	1
124748	不打挂机，投你妹	1
124749	漳州你能不能上去抗一点伤害啊，躲在后面没	1
124750	投降了一帮坑。	1
124751	我们投票好骂。	1
124752	亚瑟过来打团快点。	0
124753	呵呵看你那点出息	0
124754	你这样出装哪有一点点伤害的法师，我真看不	0
124755	你能早点来后羿就死了	0
124756	打字有点慢，没办法。	0
124757	mmp差一点打错了塔	0
124758	猴子你快点揍对面露娜知道了吗	0
124759	我只是来秀皮肤的能否下手轻一点。	0
124760	面的投了吧你们守不住的	1
124761	一点控制都没有怎么玩。	0
124762	你这猴子属实有点水。	0
124763	射手那还可以再坑点	0
124764	玩送到你们磹	1
124765	张狒能不能多多送点	1
124766	猥琐点我抓单	1
124767	你们团不团不团卧都投了不团的投了。	1
124768	，，，，，给点面子，我一个辅助至于吗	0
124769	我点了还叫撤退了	0
124770	个人建议你还是出个韧性鞋比较好一点，射手	0
124771	你出点肉，你刚就杀李白啦。	0
124772	你们好凶，一点都不可爱	0
124773	刺客你果断点	0
124774	快点猴子打主宰呢。	0
124775	差那么多还守着不如点了	0
124776	早点呀大哥	0
124777	现在闹着要投降。	1
124778	李信有点水啊。。	0
124779	你们鲕技能加大有点恶心	0
124780	早点大的鸭	0
124781	还有六十秒我们投了吧。	1
124782	哎呀，也许你玩的厉害，我真的关羽死的有点	0
124783	反你的大方准一点开团。	0
124784	瞎打就投	1
124785	露娜你又在投降。	1
124786	快偷这么坑的	0
124787	火舞你六腍儿xingma	0
124788	还用玩吗？投了	1
124789	哎，你心里面是不是少点什么呀。	0
124790	你看着点打别老打野行吧。	0
124791	你不就发育好点吗？	0
124792	三叔。��快点。	0
124793	射手有点意识。	0
124794	这个凯是一点毛病都没。	0
124795	对面投了吧，别浪费时间再开一局吧。	1
124796	投吧，这种小曰本在不用赢了	1
124797	能投降了，速度点了，我不想和这样的渣比队	1
124798	韩信给我认真点，ok。	1
124799	投降，算了吧，节约时间像你们这样打打个屁	1
124800	杨戬戴点肉装	1
124801	再打不过我就投降了	1
124802	怪我投了吧	1
124803	这些人一点都柨会玩。	1
124804	别咬了我投降。	1
124805	我有点自己的判断	1
124806	把猴子点出来啊，送人头吗。	1
124807	浦主出肉点	0
124808	能不能看着点位置，都没人	0
124809	点大点错了	0
124810	有点子凶	0
124811	这么一点点时间就没了吗。	0
124812	快点一波了，我卡。	0
124813	听点指挥。	0
124814	ad给点力行不？	0
124815	我这里有一点卡	0
124816	技能老点不出马德	0
124817	投了，快来要啊。	1
124818	刚刚傎根烟	0
124819	都猥琐一点啊，晋级赛，我这是。	0
124820	想赢我分纷钟钟投影给你。	1
124821	投玩的累	1
124822	这射手废了，投吧	1
124823	他们团了注意点	1
124824	投了吧根本没输出	1
124825	大哥，你死的有点离奇。	0
124826	你能支援再晚点吗	0
124827	带了一半，吸血前期攻速有点慢。	0
124828	元哥点点血了	0
124829	别浪好不好，快点走。	0
124830	有意思吗投了	1
124831	有点太小心。	0
124832	韩信有点调皮。	0
124833	点到锁屏键了	0
124834	一个定一个点打	0
124835	投了投了，反正打不过我觉得输定了。	1
124836	我去了嫉次每次差一点	0
124837	连我自己都觉得有点恶心。	0
124838	吟张刺激点不好吗	0
124839	我们等会儿投降。啧啧啧	1
124840	谁脑子有问题吗，一直点投降。	1
124841	这把草丛里有点危险。	0
124842	假如你的走位，能不能好一点。	0
124843	时间到投别浪费时间	1
124844	有点卡，不好意思大家。	0
124845	我感觉怎么有点不对劲	0
124846	出点肉早一波了	0
124847	凯，来的稍微有点迟	0
124848	太乙的大点的不对。	0
124849	后羿你就不能有点保命的手段？	0
124850	辅助你演的能再明显点吗	1
124851	点了瞎打	0
124852	妲己那蓝快点	0
124853	你们真的是一点都不行	0
124854	一个点……	0
124855	投了算了，累的慌	1
124856	想着投了猴子太厉害了。	1
124857	这隔整容稳点	0
124858	想就给力点。	0
124859	喂老哥别投	0
124860	俩射手在一起也就是送的多点啊	1
124861	投了吧，没得打。��的。	1
124862	射手后排坫哈，这把靠你了	0
124863	投了吧，打个屁肉都没有	1
124864	对啊输了没事你们投了吧	1
124865	你猥琐点，只	0
124866	兄弟有点不理解，貂蝉，你是干不过的。	1
124867	一会投吧不浪费时间	1
124868	我们也是福利局。玵紧点	0
124869	现在团结点	0
124870	什么战绩了心里没点数？	0
124871	那就先躲着点儿，别硬刚。	0
124872	看着点，人一起走打团	0
124873	我存一点钱买名刀。	0
124874	写作业快点吧	0
124875	大招CD才这么嵮。	0
124876	射手制裁早一点可以团灭	0
124877	都还他妈打野哪差那点经济啊	0
124878	有意见吗等等记得点了	0
124879	点了就完事了，下路你完成什么样不知道？	0
124880	不行，得快点推	0
124881	给你们俩点个赞。	0
124882	姐快点。	0
124883	早点闪现达摩也死了	0
124884	怎么回事嘛，明明还有一点血了	0
124885	你们不能快点么	0
124886	点吧，赶紧点吧。	0
124887	没出息的人才会投降。	1
124888	唉！一点体验感都没有	0
124889	我去，这打不了十五分钟投降。	1
124890	你的基准一点好不好？	0
124891	这局有点难发育	0
124892	我投降，我们两个人玩猴子好不好。	1
124893	赶紧投降把	1
124894	你这打字熋看着点吗。	0
124895	真的你们这样发育有点慢	0
124896	对面滴投降了算了。	1
124897	可以举报我给你点赞	0
124898	十六分钟了能跟个让看个信号？	0
124899	我这点真高	0
124900	人在江湖飘，头上总得带点绿。	0
124901	辅助乖一点	0
124902	话说我们射手为什么不直接点塔	0
124903	对面不能让着我一点吗	0
124904	你们有点用啊啊	0
124905	这法师不会投了吧	1
124906	大哥，轻点，疼	0
124907	准备六分投吗。	1
124908	后羿长点脑子别见人就上行吗。	0
124909	投了，浪B	1
124910	第一次玩有点不懂嘞	0
124911	孙策稳着钿儿。	0
124912	早点来屁事没得	0
124913	点塔点塔，不要点人。	0
124914	大家都出点保命的	0
124915	大家都是绿色，说话嚣张点	0
124916	不要投幄带飞。	1
124917	ADC脑子一点都没訧吗？	0
124918	这不是点了么？	0
124919	你们这点伤害跟人机没区别	0
